Zip Code,CPL Payouts,city,state_id
91105,$82.00,Pasadena,CA
91106,$82.00,Pasadena,CA
91107,$82.00,Pasadena,CA
91108,$82.00,San Marino,CA
91109,$82.00,San Marino,CA
91110,$82.00,San Marino,CA
91114,$82.00,San Marino,CA
91115,$82.00,San Marino,CA
91116,$82.00,San Marino,CA
91117,$82.00,San Marino,CA
91118,$82.00,San Marino,CA
91121,$82.00,San Marino,CA
91123,$82.00,San Marino,CA
91124,$82.00,San Marino,CA
91125,$82.00,Pasadena,CA
91126,$82.00,Pasadena,CA
91129,$82.00,Pasadena,CA
91182,$82.00,Pasadena,CA
91184,$82.00,Pasadena,CA
91185,$82.00,Pasadena,CA
91188,$82.00,Pasadena,CA
91189,$82.00,Pasadena,CA
91199,$82.00,Pasadena,CA
91201,$82.00,Glendale,CA
91202,$82.00,Glendale,CA
91203,$82.00,Glendale,CA
91204,$82.00,Glendale,CA
91205,$82.00,Glendale,CA
91206,$82.00,Glendale,CA
91207,$82.00,Glendale,CA
91208,$82.00,Glendale,CA
91209,$82.00,Glendale,CA
91210,$82.00,Glendale,CA
91214,$82.00,La Crescenta,CA
91221,$82.00,La Crescenta,CA
91222,$82.00,La Crescenta,CA
91224,$82.00,La Crescenta,CA
91225,$82.00,La Crescenta,CA
91226,$82.00,La Crescenta,CA
91301,$82.00,Agoura Hills,CA
91302,$82.00,Calabasas,CA
91303,$82.00,Canoga Park,CA
91304,$82.00,Canoga Park,CA
91305,$82.00,Canoga Park,CA
91306,$82.00,Winnetka,CA
91307,$82.00,West Hills,CA
91308,$82.00,West Hills,CA
91309,$82.00,West Hills,CA
91310,$82.00,West Hills,CA
91311,$82.00,Chatsworth,CA
91313,$82.00,Chatsworth,CA
91316,$82.00,Encino,CA
91321,$82.00,Newhall,CA
91322,$82.00,Newhall,CA
91324,$82.00,Northridge,CA
91325,$82.00,Northridge,CA
91326,$82.00,Porter Ranch,CA
91327,$82.00,Porter Ranch,CA
91328,$82.00,Porter Ranch,CA
91329,$82.00,Porter Ranch,CA
91330,$82.00,Northridge,CA
91331,$82.00,Pacoima,CA
91333,$82.00,Pacoima,CA
91334,$82.00,Pacoima,CA
91335,$82.00,Reseda,CA
91337,$82.00,Reseda,CA
91340,$82.00,San Fernando,CA
91341,$82.00,San Fernando,CA
91342,$82.00,Sylmar,CA
91343,$82.00,North Hills,CA
91344,$82.00,Granada Hills,CA
91345,$82.00,Mission Hills,CA
91346,$82.00,Mission Hills,CA
91350,$82.00,Santa Clarita,CA
91351,$82.00,Canyon Country,CA
91352,$82.00,Sun Valley,CA
91353,$82.00,Sun Valley,CA
91354,$82.00,Valencia,CA
91355,$82.00,Valencia,CA
91356,$82.00,Tarzana,CA
91357,$82.00,Tarzana,CA
91364,$82.00,Woodland Hills,CA
91365,$82.00,Woodland Hills,CA
91367,$82.00,Woodland Hills,CA
91371,$82.00,Woodland Hills,CA
91372,$82.00,Woodland Hills,CA
91376,$82.00,Woodland Hills,CA
91380,$82.00,Oak Park,CA
91381,$82.00,Stevenson Ranch,CA
91382,$82.00,Stevenson Ranch,CA
91383,$82.00,Stevenson Ranch,CA
91384,$82.00,Castaic,CA
91385,$82.00,Castaic,CA
91386,$82.00,Castaic,CA
91387,$82.00,Canyon Country,CA
91390,$82.00,Santa Clarita,CA
91392,$82.00,Santa Clarita,CA
91393,$82.00,Santa Clarita,CA
91394,$82.00,Santa Clarita,CA
91395,$82.00,Santa Clarita,CA
91396,$82.00,Santa Clarita,CA
91401,$82.00,Van Nuys,CA
91402,$82.00,Panorama City,CA
91403,$82.00,Sherman Oaks,CA
91404,$82.00,Sherman Oaks,CA
91405,$82.00,Van Nuys,CA
91406,$82.00,Van Nuys,CA
91407,$82.00,Van Nuys,CA
91408,$82.00,Van Nuys,CA
91409,$82.00,Van Nuys,CA
91410,$82.00,Van Nuys,CA
91411,$82.00,Van Nuys,CA
91412,$82.00,Van Nuys,CA
91413,$82.00,Van Nuys,CA
91416,$82.00,Van Nuys,CA
91423,$82.00,Sherman Oaks,CA
91426,$82.00,Sherman Oaks,CA
91436,$82.00,Encino,CA
91470,$82.00,Encino,CA
91482,$82.00,Encino,CA
91495,$82.00,Encino,CA
91496,$82.00,Encino,CA
91499,$82.00,Encino,CA
91501,$82.00,Burbank,CA
91502,$82.00,Burbank,CA
91503,$82.00,Burbank,CA
91504,$82.00,Burbank,CA
91505,$82.00,Burbank,CA
91506,$82.00,Burbank,CA
91507,$82.00,Burbank,CA
91508,$82.00,Burbank,CA
91510,$82.00,Burbank,CA
91521,$82.00,Burbank,CA
91522,$82.00,Burbank,CA
91523,$82.00,Burbank,CA
91526,$82.00,Burbank,CA
91601,$82.00,North Hollywood,CA
91602,$82.00,North Hollywood,CA
91603,$82.00,North Hollywood,CA
91604,$82.00,Studio City,CA
91605,$82.00,North Hollywood,CA
91606,$82.00,North Hollywood,CA
91607,$82.00,Valley Village,CA
91608,$82.00,Universal City,CA
91609,$82.00,Universal City,CA
91610,$82.00,Universal City,CA
91611,$82.00,Universal City,CA
91612,$82.00,Universal City,CA
91614,$82.00,Universal City,CA
91615,$82.00,Universal City,CA
91616,$82.00,Universal City,CA
91617,$82.00,Universal City,CA
91618,$82.00,Universal City,CA
91702,$82.00,Azusa,CA
91706,$82.00,Baldwin Park,CA
91711,$82.00,Claremont,CA
91714,$82.00,Claremont,CA
91715,$82.00,Claremont,CA
91716,$82.00,Claremont,CA
91722,$82.00,Covina,CA
91723,$82.00,Covina,CA
91724,$82.00,Covina,CA
91731,$82.00,El Monte,CA
91732,$82.00,El Monte,CA
91733,$82.00,South El Monte,CA
91734,$82.00,South El Monte,CA
91735,$82.00,South El Monte,CA
91740,$82.00,Glendora,CA
91741,$82.00,Glendora,CA
91744,$82.00,La Puente,CA
91745,$82.00,Hacienda Heights,CA
91746,$82.00,La Puente,CA
91747,$82.00,La Puente,CA
91748,$82.00,Rowland Heights,CA
91749,$82.00,Rowland Heights,CA
91750,$82.00,La Verne,CA
91754,$82.00,Monterey Park,CA
91755,$82.00,Monterey Park,CA
91756,$82.00,Monterey Park,CA
91765,$82.00,Diamond Bar,CA
91766,$82.00,Pomona,CA
91767,$82.00,Pomona,CA
91768,$82.00,Pomona,CA
91769,$82.00,Pomona,CA
91770,$82.00,Rosemead,CA
91771,$82.00,Rosemead,CA
91772,$82.00,Rosemead,CA
91773,$82.00,San Dimas,CA
91775,$82.00,San Gabriel,CA
91776,$82.00,San Gabriel,CA
91778,$82.00,San Gabriel,CA
91780,$82.00,Temple City,CA
91788,$82.00,Upland,CA
91789,$82.00,Walnut,CA
91790,$82.00,West Covina,CA
91791,$82.00,West Covina,CA
91792,$82.00,West Covina,CA
91793,$82.00,West Covina,CA
91801,$82.00,Alhambra,CA
91802,$82.00,Alhambra,CA
91803,$82.00,Alhambra,CA
91804,$82.00,Alhambra,CA
91896,$82.00,Alhambra,CA
91899,$82.00,Alhambra,CA
91901,$82.00,Alpine,CA
91902,$82.00,Bonita,CA
91903,$82.00,Bonita,CA
91905,$82.00,Boulevard,CA
91906,$82.00,Campo,CA
91908,$82.00,Campo,CA
91909,$82.00,Campo,CA
91910,$82.00,Chula Vista,CA
91911,$82.00,Chula Vista,CA
91912,$82.00,Chula Vista,CA
91913,$82.00,Chula Vista,CA
91914,$82.00,Chula Vista,CA
91915,$82.00,Chula Vista,CA
91916,$82.00,Descanso,CA
91917,$82.00,Dulzura,CA
91921,$82.00,Dulzura,CA
91931,$82.00,Guatay,CA
91932,$82.00,Imperial Beach,CA
91933,$82.00,Imperial Beach,CA
91934,$82.00,Jacumba,CA
91935,$82.00,Jamul,CA
91941,$82.00,La Mesa,CA
91942,$82.00,La Mesa,CA
91943,$82.00,La Mesa,CA
91944,$82.00,La Mesa,CA
91945,$82.00,Lemon Grove,CA
91946,$82.00,Lemon Grove,CA
91948,$82.00,Mount Laguna,CA
91950,$82.00,National City,CA
91951,$82.00,National City,CA
91962,$82.00,Pine Valley,CA
91963,$82.00,Potrero,CA
91976,$82.00,Potrero,CA
91977,$82.00,Spring Valley,CA
91978,$82.00,Spring Valley,CA
91979,$82.00,Spring Valley,CA
91980,$82.00,Tecate,CA
91987,$82.00,Tecate,CA
92003,$82.00,Bonsall,CA
92004,$82.00,Borrego Springs,CA
92007,$82.00,Cardiff By The Sea,CA
92008,$82.00,Carlsbad,CA
92009,$82.00,Carlsbad,CA
92010,$82.00,Carlsbad,CA
92011,$82.00,Carlsbad,CA
92013,$82.00,Carlsbad,CA
92014,$82.00,Del Mar,CA
92018,$82.00,Del Mar,CA
92019,$82.00,El Cajon,CA
92020,$82.00,El Cajon,CA
92021,$82.00,El Cajon,CA
92022,$82.00,El Cajon,CA
92023,$82.00,El Cajon,CA
92024,$82.00,Encinitas,CA
92025,$82.00,Escondido,CA
92026,$82.00,Escondido,CA
92027,$82.00,Escondido,CA
92028,$82.00,Fallbrook,CA
92029,$82.00,Escondido,CA
92030,$82.00,Escondido,CA
92033,$82.00,Escondido,CA
92036,$82.00,Julian,CA
92037,$82.00,La Jolla,CA
92038,$82.00,La Jolla,CA
92039,$82.00,La Jolla,CA
92040,$82.00,Lakeside,CA
92046,$82.00,Lakeside,CA
92049,$82.00,Lakeside,CA
92051,$82.00,Lakeside,CA
92052,$82.00,Lakeside,CA
92054,$82.00,Oceanside,CA
92055,$82.00,Camp Pendleton,CA
92056,$82.00,Oceanside,CA
92057,$82.00,Oceanside,CA
92058,$82.00,Oceanside,CA
92059,$82.00,Pala,CA
92060,$82.00,Palomar Mountain,CA
92061,$82.00,Pauma Valley,CA
92064,$82.00,Poway,CA
92065,$82.00,Ramona,CA
92066,$82.00,Ranchita,CA
92067,$82.00,Rancho Santa Fe,CA
92068,$82.00,Rancho Santa Fe,CA
92069,$82.00,San Marcos,CA
92070,$82.00,Santa Ysabel,CA
92071,$82.00,Santee,CA
92072,$82.00,Santee,CA
92074,$82.00,Santee,CA
92075,$82.00,Solana Beach,CA
92078,$82.00,San Marcos,CA
92079,$82.00,San Marcos,CA
92081,$82.00,Vista,CA
92082,$82.00,Valley Center,CA
92083,$82.00,Vista,CA
92084,$82.00,Vista,CA
92085,$82.00,Vista,CA
92086,$82.00,Warner Springs,CA
92088,$82.00,Warner Springs,CA
92091,$82.00,Rancho Santa Fe,CA
92092,$82.00,La Jolla,CA
92093,$82.00,La Jolla,CA
92096,$82.00,San Marcos,CA
92101,$82.00,San Diego,CA
92102,$82.00,San Diego,CA
92103,$82.00,San Diego,CA
92104,$82.00,San Diego,CA
92105,$82.00,San Diego,CA
92106,$82.00,San Diego,CA
92107,$82.00,San Diego,CA
92108,$82.00,San Diego,CA
92109,$82.00,San Diego,CA
92110,$82.00,San Diego,CA
92111,$82.00,San Diego,CA
92112,$82.00,San Diego,CA
92113,$82.00,San Diego,CA
92114,$82.00,San Diego,CA
92115,$82.00,San Diego,CA
92116,$82.00,San Diego,CA
92117,$82.00,San Diego,CA
92118,$82.00,Coronado,CA
92119,$82.00,San Diego,CA
92120,$82.00,San Diego,CA
92121,$82.00,San Diego,CA
92122,$82.00,San Diego,CA
92123,$82.00,San Diego,CA
92124,$82.00,San Diego,CA
92126,$82.00,San Diego,CA
92127,$82.00,San Diego,CA
92128,$82.00,San Diego,CA
92129,$82.00,San Diego,CA
92130,$82.00,San Diego,CA
92131,$82.00,San Diego,CA
92132,$82.00,San Diego,CA
92134,$82.00,San Diego,CA
92135,$82.00,San Diego,CA
92136,$82.00,San Diego,CA
92137,$82.00,San Diego,CA
92138,$82.00,San Diego,CA
92139,$82.00,San Diego,CA
92140,$82.00,San Diego,CA
92142,$82.00,San Diego,CA
92143,$82.00,San Diego,CA
92145,$82.00,San Diego,CA
92147,$82.00,San Diego,CA
92149,$82.00,San Diego,CA
92150,$82.00,San Diego,CA
92152,$82.00,San Diego,CA
92153,$82.00,San Diego,CA
92154,$82.00,San Diego,CA
92155,$82.00,San Diego,CA
92158,$82.00,San Diego,CA
92159,$82.00,San Diego,CA
92160,$82.00,San Diego,CA
92161,$82.00,San Diego,CA
92163,$82.00,San Diego,CA
92165,$82.00,San Diego,CA
92166,$82.00,San Diego,CA
92167,$82.00,San Diego,CA
92168,$82.00,San Diego,CA
92169,$82.00,San Diego,CA
92170,$82.00,San Diego,CA
92171,$82.00,San Diego,CA
92172,$82.00,San Diego,CA
92173,$82.00,San Ysidro,CA
92174,$82.00,San Ysidro,CA
92175,$82.00,San Ysidro,CA
92176,$82.00,San Ysidro,CA
92177,$82.00,San Ysidro,CA
92178,$82.00,San Ysidro,CA
92179,$82.00,San Diego,CA
92182,$82.00,San Diego,CA
92186,$82.00,San Diego,CA
92187,$82.00,San Diego,CA
92190,$82.00,San Diego,CA
92191,$82.00,San Diego,CA
92192,$82.00,San Diego,CA
92193,$82.00,San Diego,CA
92195,$82.00,San Diego,CA
92196,$82.00,San Diego,CA
92197,$82.00,San Diego,CA
92198,$82.00,San Diego,CA
92199,$82.00,San Diego,CA
92602,$82.00,Irvine,CA
92603,$82.00,Irvine,CA
92604,$82.00,Irvine,CA
92606,$82.00,Irvine,CA
92612,$82.00,Irvine,CA
92614,$82.00,Irvine,CA
92616,$82.00,Irvine,CA
92617,$82.00,Irvine,CA
92618,$82.00,Irvine,CA
92619,$82.00,Irvine,CA
92620,$82.00,Irvine,CA
92623,$82.00,Irvine,CA
92646,$82.00,Huntington Beach,CA
92647,$82.00,Huntington Beach,CA
92648,$82.00,Huntington Beach,CA
92649,$82.00,Huntington Beach,CA
92655,$82.00,Midway City,CA
92658,$82.00,Newport Coast,CA
92659,$82.00,Newport Coast,CA
92660,$82.00,Newport Beach,CA
92661,$82.00,Newport Beach,CA
92662,$82.00,Newport Beach,CA
92663,$82.00,Newport Beach,CA
92683,$82.00,Westminster,CA
92684,$82.00,Westminster,CA
92685,$82.00,Westminster,CA
92697,$82.00,Irvine,CA
92701,$82.00,Santa Ana,CA
92702,$82.00,Santa Ana,CA
92703,$82.00,Santa Ana,CA
92704,$82.00,Santa Ana,CA
92705,$82.00,Santa Ana,CA
92706,$82.00,Santa Ana,CA
92707,$82.00,Santa Ana,CA
92711,$82.00,Fountain Valley,CA
92712,$82.00,Fountain Valley,CA
92735,$82.00,Fountain Valley,CA
92799,$82.00,Tustin,CA
92801,$82.00,Anaheim,CA
92802,$82.00,Anaheim,CA
92803,$82.00,Anaheim,CA
92804,$82.00,Anaheim,CA
92805,$82.00,Anaheim,CA
92806,$82.00,Anaheim,CA
92807,$82.00,Anaheim,CA
92808,$82.00,Anaheim,CA
92809,$82.00,Anaheim,CA
92812,$82.00,Anaheim,CA
92814,$82.00,Anaheim,CA
92815,$82.00,Anaheim,CA
92816,$82.00,Anaheim,CA
92817,$82.00,Anaheim,CA
92825,$82.00,Brea,CA
92840,$82.00,Garden Grove,CA
92841,$82.00,Garden Grove,CA
92842,$82.00,Garden Grove,CA
92843,$82.00,Garden Grove,CA
92844,$82.00,Garden Grove,CA
92845,$82.00,Garden Grove,CA
92846,$82.00,Garden Grove,CA
92850,$82.00,Garden Grove,CA
92856,$82.00,Garden Grove,CA
92857,$82.00,Garden Grove,CA
92859,$82.00,Garden Grove,CA
92862,$82.00,Villa Park,CA
92863,$82.00,Villa Park,CA
92864,$82.00,Villa Park,CA
92865,$82.00,Orange,CA
92866,$82.00,Orange,CA
92867,$82.00,Orange,CA
92868,$82.00,Orange,CA
92869,$82.00,Orange,CA
92899,$82.00,Yorba Linda,CA
93510,$82.00,Acton,CA
93532,$82.00,Lake Hughes,CA
93534,$82.00,Lancaster,CA
93535,$82.00,Lancaster,CA
93536,$82.00,Lancaster,CA
93539,$82.00,Lancaster,CA
93543,$82.00,Littlerock,CA
93544,$82.00,Llano,CA
93550,$82.00,Palmdale,CA
93551,$82.00,Palmdale,CA
93552,$82.00,Palmdale,CA
93553,$82.00,Pearblossom,CA
93563,$82.00,Valyermo,CA
93584,$82.00,Tehachapi,CA
93586,$82.00,Tehachapi,CA
93590,$82.00,Tehachapi,CA
93591,$82.00,Palmdale,CA
93599,$82.00,Palmdale,CA
94022,$82.00,Los Altos,CA
94023,$82.00,Los Altos,CA
94024,$82.00,Los Altos,CA
94035,$82.00,Millbrae,CA
94039,$82.00,Moss Beach,CA
94040,$82.00,Mountain View,CA
94041,$82.00,Mountain View,CA
94042,$82.00,Mountain View,CA
94043,$82.00,Mountain View,CA
94085,$82.00,Sunnyvale,CA
94086,$82.00,Sunnyvale,CA
94087,$82.00,Sunnyvale,CA
94088,$82.00,Sunnyvale,CA
94089,$82.00,Sunnyvale,CA
94301,$82.00,Palo Alto,CA
94302,$82.00,Palo Alto,CA
94303,$82.00,Palo Alto,CA
94304,$82.00,Palo Alto,CA
94305,$82.00,Stanford,CA
94306,$82.00,Palo Alto,CA
94309,$82.00,Palo Alto,CA
95002,$82.00,Alviso,CA
95008,$82.00,Campbell,CA
95009,$82.00,Campbell,CA
95011,$82.00,Capitola,CA
95013,$82.00,Coyote,CA
95014,$82.00,Cupertino,CA
95015,$82.00,Cupertino,CA
95020,,Gilroy,CA
95021,$82.00,Gilroy,CA
95026,$82.00,Hollister,CA
95030,$82.00,Los Gatos,CA
95031,$82.00,Los Gatos,CA
95032,$82.00,Los Gatos,CA
95035,$82.00,Milpitas,CA
95036,$82.00,Milpitas,CA
95037,$82.00,Morgan Hill,CA
95038,,Morgan Hill,CA
95042,$82.00,Mount Hermon,CA
95044,$82.00,Paicines,CA
95046,$82.00,San Martin,CA
95050,$82.00,Santa Clara,CA
95051,,Santa Clara,CA
95052,,Santa Clara,CA
95053,$82.00,Santa Clara,CA
95054,$82.00,Santa Clara,CA
95055,$82.00,Santa Clara,CA
95056,$82.00,Santa Clara,CA
95070,$82.00,Saratoga,CA
95071,$82.00,Saratoga,CA
95101,$82.00,Watsonville,CA
95103,,Watsonville,CA
95106,,Watsonville,CA
95108,,Watsonville,CA
95109,$82.00,Watsonville,CA
95110,$82.00,San Jose,CA
95111,$82.00,San Jose,CA
95112,$82.00,San Jose,CA
95113,$82.00,San Jose,CA
95115,$82.00,San Jose,CA
95116,$82.00,San Jose,CA
95117,$82.00,San Jose,CA
95118,$82.00,San Jose,CA
95119,$82.00,San Jose,CA
95120,$82.00,San Jose,CA
95121,$82.00,San Jose,CA
95122,$82.00,San Jose,CA
95123,$82.00,San Jose,CA
95124,$82.00,San Jose,CA
95125,$82.00,San Jose,CA
95126,$82.00,San Jose,CA
95127,$82.00,San Jose,CA
95128,$82.00,San Jose,CA
95129,$82.00,San Jose,CA
95130,$82.00,San Jose,CA
95131,$82.00,San Jose,CA
95132,$82.00,San Jose,CA
95133,$82.00,San Jose,CA
95134,$82.00,San Jose,CA
95135,$82.00,San Jose,CA
95136,$82.00,San Jose,CA
95138,$82.00,San Jose,CA
95139,$82.00,San Jose,CA
95140,$82.00,Mount Hamilton,CA
95141,$82.00,Mount Hamilton,CA
95148,$82.00,San Jose,CA
95150,$82.00,San Jose,CA
95151,$82.00,San Jose,CA
95152,$82.00,San Jose,CA
95153,$82.00,San Jose,CA
95154,$82.00,San Jose,CA
95155,$82.00,San Jose,CA
95156,$82.00,San Jose,CA
95157,$82.00,San Jose,CA
95158,$82.00,San Jose,CA
95159,$82.00,San Jose,CA
95160,$82.00,San Jose,CA
95161,$82.00,San Jose,CA
95164,$82.00,San Jose,CA
95170,$82.00,San Jose,CA
95172,$82.00,San Jose,CA
95173,$82.00,San Jose,CA
95190,$82.00,San Jose,CA
95191,$82.00,San Jose,CA
95192,$82.00,San Jose,CA
95193,$82.00,San Jose,CA
95194,$82.00,San Jose,CA
95196,$82.00,San Jose,CA
97132,$82.00,Newberg,OR
97141,$82.00,Tillamook,OR
98581,$82.00,Ryderwood,WA
98603,$82.00,Ariel,WA
98609,$82.00,Carrolls,WA
98611,$82.00,Castle Rock,WA
98616,$82.00,Cougar,WA
98625,$82.00,Kalama,WA
98626,$82.00,Kelso,WA
98632,$82.00,Longview,WA
98645,$82.00,Silverlake,WA
98649,$82.00,Toutle,WA
98674,$82.00,Woodland,WA
18964,$80.50,Souderton,PA
18969,$80.50,Telford,PA
19440,$80.50,Hatfield,PA
20871,$79.50,Clarksburg,MD
20872,$79.50,Damascus,MD
27201,$78.50,Alamance,NC
27202,$78.50,Altamahaw,NC
27215,$78.50,Burlington,NC
27216,$78.50,Burlington,NC
27217,$78.50,Burlington,NC
27244,$78.50,Elon,NC
27258,$78.50,Haw River,NC
27302,$78.50,Mebane,NC
27359,$78.50,Summerfield,NC
46103,$78.50,Amo,IN
46112,$78.50,Brownsburg,IN
46118,$78.50,Clayton,IN
46121,$78.50,Coatesville,IN
46122,$78.50,Danville,IN
46123,$78.50,Avon,IN
46149,$78.50,Lizton,IN
46165,$78.50,North Salem,IN
46167,$78.50,Pittsboro,IN
46168,$78.50,Plainfield,IN
46180,$78.50,Stilesville,IN
47201,$78.50,Columbus,IN
47202,$78.50,Columbus,IN
47203,$78.50,Columbus,IN
47226,$78.50,Clifford,IN
47232,$78.50,Elizabethtown,IN
47236,$78.50,Grammer,IN
47244,$78.50,Hartsville,IN
47246,$78.50,Hope,IN
47247,$78.50,Jonesville,IN
47280,$78.50,Taylorsville,IN
47427,$78.50,Coal City,IN
47431,$78.50,Freedom,IN
47433,$78.50,Gosport,IN
47455,$78.50,Patricksburg,IN
47456,$78.50,Quincy,IN
47460,$78.50,Spencer,IN
47868,$78.50,Poland,IN
64012,$78.50,Belton,MO
64078,$78.50,Peculiar,MO
64080,$78.50,Pleasant Hill,MO
64083,$78.50,Raymore,MO
64090,$78.50,Strasburg,MO
64701,$78.50,Harrisonville,MO
64725,$78.50,Archie,MO
64734,$78.50,Cleveland,MO
64739,$78.50,Creighton,MO
64742,$78.50,Drexel,MO
64743,$78.50,East Lynne,MO
64746,$78.50,Freeman,MO
64747,$78.50,Garden City,MO
66524,$78.50,Overbrook,KS
75002,$78.50,Allen,TX
75007,$78.50,Carrollton,TX
75009,$78.50,Celina,TX
75010,$78.50,Carrollton,TX
75013,$78.50,Allen,TX
75022,$78.50,Flower Mound,TX
75023,$78.50,Plano,TX
75024,$78.50,Plano,TX
75025,$78.50,Plano,TX
75026,$78.50,Plano,TX
75027,$78.50,Plano,TX
75028,$78.50,Flower Mound,TX
75029,$78.50,Flower Mound,TX
75033,$78.50,Frisco,TX
75034,$78.50,Frisco,TX
75035,$78.50,Frisco,TX
75054,$78.50,Grand Prairie,TX
75056,$78.50,The Colony,TX
75057,$78.50,Lewisville,TX
75065,$78.50,Lake Dallas,TX
75067,$78.50,Lewisville,TX
75068,$78.50,Little Elm,TX
75069,$78.50,Mckinney,TX
75070,$78.50,Mckinney,TX
75071,$78.50,Mckinney,TX
75074,$78.50,Plano,TX
75075,$78.50,Plano,TX
75077,$78.50,Lewisville,TX
75078,$78.50,Prosper,TX
75082,$78.50,Richardson,TX
75086,$78.50,Richardson,TX
75093,$78.50,Plano,TX
75094,$78.50,Plano,TX
75097,$78.50,Plano,TX
75121,$78.50,Ennis,TX
75164,$78.50,Josephine,TX
75166,$78.50,Lavon,TX
75173,$78.50,Nevada,TX
75252,$78.50,Dallas,TX
75287,$78.50,Dallas,TX
75407,$78.50,Princeton,TX
75409,$78.50,Anna,TX
75424,$78.50,Blue Ridge,TX
75442,$78.50,Farmersville,TX
75454,$78.50,Melissa,TX
75485,$78.50,Sulphur Springs,TX
76001,$78.50,Arlington,TX
76002,$78.50,Arlington,TX
76003,$78.50,Arlington,TX
76004,$78.50,Arlington,TX
76005,$78.50,Arlington,TX
76006,$78.50,Arlington,TX
76007,$78.50,Arlington,TX
76010,$78.50,Arlington,TX
76011,$78.50,Arlington,TX
76012,$78.50,Arlington,TX
76013,$78.50,Arlington,TX
76014,$78.50,Arlington,TX
76015,$78.50,Arlington,TX
76016,$78.50,Arlington,TX
76017,$78.50,Arlington,TX
76018,$78.50,Arlington,TX
76019,$78.50,Arlington,TX
76020,$78.50,Azle,TX
76021,$78.50,Bedford,TX
76022,$78.50,Bedford,TX
76034,,Colleyville,TX
76036,,Crowley,TX
76039,,Euless,TX
76040,,Euless,TX
76051,,Grapevine,TX
76052,,Haslet,TX
76053,,Hurst,TX
76054,,Hurst,TX
76060,,Kennedale,TX
76063,,Mansfield,TX
76092,,Southlake,TX
76094,,Rio Vista,TX
76095,,Rio Vista,TX
76096,,Rio Vista,TX
76099,,Rio Vista,TX
76101,,Rio Vista,TX
76102,,Fort Worth,TX
76103,,Fort Worth,TX
76104,,Fort Worth,TX
76105,,Fort Worth,TX
76106,,Fort Worth,TX
76107,,Fort Worth,TX
76108,,Fort Worth,TX
76109,,Fort Worth,TX
76110,,Fort Worth,TX
76111,,Fort Worth,TX
76112,,Fort Worth,TX
76113,,Fort Worth,TX
76114,,Fort Worth,TX
76115,,Fort Worth,TX
76116,,Fort Worth,TX
76117,,Haltom City,TX
76118,,Fort Worth,TX
76119,,Fort Worth,TX
76120,,Fort Worth,TX
76121,,Fort Worth,TX
76122,,Fort Worth,TX
76123,,Fort Worth,TX
76124,,Fort Worth,TX
76126,,Fort Worth,TX
76127,,Naval Air Station Jrb,TX
76129,,Fort Worth,TX
76130,,Fort Worth,TX
76131,,Fort Worth,TX
76132,,Fort Worth,TX
76133,,Fort Worth,TX
76134,,Fort Worth,TX
76135,,Fort Worth,TX
76136,,Fort Worth,TX
76137,,Fort Worth,TX
76140,,Fort Worth,TX
76147,,Fort Worth,TX
76148,,Fort Worth,TX
76150,,Fort Worth,TX
76155,,Fort Worth,TX
76161,,Fort Worth,TX
76162,,Fort Worth,TX
76163,,Fort Worth,TX
76164,,Fort Worth,TX
76166,,Fort Worth,TX
76177,,Fort Worth,TX
76179,,Fort Worth,TX
76180,,North Richland Hills,TX
76181,,North Richland Hills,TX
76182,,North Richland Hills,TX
76185,,North Richland Hills,TX
76191,,North Richland Hills,TX
76192,,North Richland Hills,TX
76193,,North Richland Hills,TX
76195,,North Richland Hills,TX
76196,,North Richland Hills,TX
76197,,North Richland Hills,TX
76198,,North Richland Hills,TX
76199,,North Richland Hills,TX
76201,,Denton,TX
76202,,Denton,TX
76203,,Denton,TX
76204,,Denton,TX
76205,,Denton,TX
76206,,Denton,TX
76207,,Denton,TX
76208,,Denton,TX
76209,,Denton,TX
76210,,Denton,TX
76226,,Argyle,TX
76227,,Aubrey,TX
76244,,Keller,TX
76247,,Justin,TX
76248,,Keller,TX
76249,,Krum,TX
76258,,Pilot Point,TX
76259,,Ponder,TX
76262,,Roanoke,TX
76266,,Sanger,TX
80002,,Arvada,CO
80003,,Arvada,CO
80004,$78.50,Arvada,CO
80005,$78.50,Arvada,CO
80007,$78.50,Arvada,CO
80021,,Broomfield,CO
80033,,Wheat Ridge,CO
80106,,Elbert,CO
80107,,Elizabeth,CO
80117,,Kiowa,CO
80123,,Littleton,CO
80127,,Littleton,CO
80128,,Littleton,CO
80214,,Denver,CO
80215,,Denver,CO
80226,,Denver,CO
80228,,Denver,CO
80232,,Denver,CO
80401,,Golden,CO
80403,,Golden,CO
80433,,Conifer,CO
80439,,Evergreen,CO
80465,,Morrison,CO
93013,,Carpinteria,CA
93014,,Carpinteria,CA
93067,,Summerland,CA
93101,,Santa Barbara,CA
93102,,Santa Barbara,CA
93103,,Santa Barbara,CA
93105,,Santa Barbara,CA
93106,,Santa Barbara,CA
93107,,Santa Barbara,CA
93108,,Santa Barbara,CA
93109,,Santa Barbara,CA
93110,,Santa Barbara,CA
93111,,Santa Barbara,CA
93116,,Santa Barbara,CA
93117,,Goleta,CA
93118,,Goleta,CA
93120,,Goleta,CA
93121,,Goleta,CA
93130,,Goleta,CA
93140,,Goleta,CA
93150,,Goleta,CA
93160,,Goleta,CA
93190,,Goleta,CA
93199,,Goleta,CA
93254,,New Cuyama,CA
93427,,Buellton,CA
93429,,Casmalia,CA
